date,time,depth (m),sea_water_speed (cm s-1),direction_of_sea_water_velocity (degrees_true),upward_sea_water_velocity (cm s-1),eastward_sea_water_velocity (cm s-1),northward_sea_water_velocity (cm s-1),mass_concentration_of_chlorophyll_in_sea_water (ug L-1),mole_concentration_of_dissolved_molecular_oxygen_in_sea_water (ug L-1),sea_surface_height_above_sea_level (m),sea_water_practical_salinity (PSU),sea_water_temperature (Celsius),sea_water_turbidity (NTU) 
2015-11-26,11:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.002,-999.0,-999.0,-999.0 
2015-11-26,11:30:00,2.002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.58,14.7,-999.0 
2015-11-26,12:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.944,-999.0,-999.0,-999.0 
2015-11-26,12:30:00,1.944,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.58,14.69,-999.0 
2015-11-26,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.924,-999.0,-999.0,-999.0 
2015-11-26,13:30:00,1.924,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.64,14.73,-999.0 
2015-11-26,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.895,-999.0,-999.0,-999.0 
2015-11-26,14:30:00,1.895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.62,14.79,-999.0 
2015-11-26,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.854,-999.0,-999.0,-999.0 
2015-11-26,15:30:00,1.854,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.52,14.91,-999.0 
2015-11-26,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.859,-999.0,-999.0,-999.0 
2015-11-26,16:30:00,1.859,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.71,15.12,-999.0 
2015-11-26,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.891,-999.0,-999.0,-999.0 
2015-11-26,17:30:00,1.891,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.72,15.36,-999.0 
2015-11-26,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.935,-999.0,-999.0,-999.0 
2015-11-26,18:30:00,1.935,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.71,15.49,-999.0 
2015-11-26,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.987,-999.0,-999.0,-999.0 
2015-11-26,19:30:00,1.987,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.7,15.67,-999.0 
2015-11-26,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.028,-999.0,-999.0,-999.0 
2015-11-26,20:30:00,2.028,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.66,15.77,-999.0 
2015-11-26,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.095,-999.0,-999.0,-999.0 
2015-11-26,21:30:00,2.095,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.68,15.86,-999.0 
2015-11-26,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.169,-999.0,-999.0,-999.0 
2015-11-26,22:30:00,2.169,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.89,16.01,-999.0 
2015-11-26,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.223,-999.0,-999.0,-999.0 
2015-11-26,23:30:00,2.223,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.04,16.16,-999.0 
2015-11-27,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.278,-999.0,-999.0,-999.0 
2015-11-27,00:30:00,2.278,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.87,16.04,-999.0 
2015-11-27,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.334,-999.0,-999.0,-999.0 
2015-11-27,01:30:00,2.334,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.84,15.98,-999.0 
2015-11-27,02:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.384,-999.0,-999.0,-999.0 
2015-11-27,02:30:00,2.384,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.83,16.01,-999.0 
2015-11-27,03:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.42,-999.0,-999.0,-999.0 
2015-11-27,03:30:00,2.42,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.94,16.04,-999.0 
2015-11-27,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.423,-999.0,-999.0,-999.0 
2015-11-27,04:30:00,2.423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.85,16.0,-999.0 
2015-11-27,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.399,-999.0,-999.0,-999.0 
2015-11-27,05:30:00,2.399,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.85,16.03,-999.0 
2015-11-27,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.366,-999.0,-999.0,-999.0 
2015-11-27,06:30:00,2.366,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.75,16.0,-999.0 
2015-11-27,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.313,-999.0,-999.0,-999.0 
2015-11-27,07:30:00,2.313,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.54,15.98,-999.0 
2015-11-27,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.226,-999.0,-999.0,-999.0 
2015-11-27,08:30:00,2.226,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.51,16.02,-999.0 
2015-11-27,09:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.183,-999.0,-999.0,-999.0 
2015-11-27,09:00:00,2.183,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.48,16.04,-999.0 
2015-11-27,11:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0 
2015-11-27,11:30:00,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.6,16.03,-999.0 
2015-11-27,12:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.962,-999.0,-999.0,-999.0 
2015-11-27,12:00:00,1.962,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.68,16.02,-999.0 
2015-11-27,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.864,-999.0,-999.0,-999.0 
2015-11-27,13:30:00,1.864,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.84,16.02,-999.0 
2015-11-27,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.812,-999.0,-999.0,-999.0 
2015-11-27,14:30:00,1.812,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.9,16.05,-999.0 
2015-11-27,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.797,-999.0,-999.0,-999.0 
2015-11-27,15:30:00,1.797,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.99,16.15,-999.0 
2015-11-27,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.801,-999.0,-999.0,-999.0 
2015-11-27,16:30:00,1.801,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.06,16.28,-999.0 
2015-11-27,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.853,-999.0,-999.0,-999.0 
2015-11-27,18:30:00,1.853,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.36,16.77,-999.0 
2015-11-27,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.91,-999.0,-999.0,-999.0 
2015-11-27,19:30:00,1.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.4,17.01,-999.0 
2015-11-27,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.994,-999.0,-999.0,-999.0 
2015-11-27,20:30:00,1.994,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.28,17.24,-999.0 
2015-11-27,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.059,-999.0,-999.0,-999.0 
2015-11-27,21:30:00,2.059,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.04,17.07,-999.0 
2015-11-27,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.112,-999.0,-999.0,-999.0 
2015-11-27,22:30:00,2.112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.19,17.09,-999.0 
2015-11-27,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.163,-999.0,-999.0,-999.0 
2015-11-27,23:30:00,2.163,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.81,17.1,-999.0 
2015-11-28,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.225,-999.0,-999.0,-999.0 
2015-11-28,00:30:00,2.225,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.56,17.09,-999.0 
2015-11-28,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.288,-999.0,-999.0,-999.0 
2015-11-28,01:30:00,2.288,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.4,17.14,-999.0 
2015-11-28,02:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.355,-999.0,-999.0,-999.0 
2015-11-28,02:30:00,2.355,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.97,17.02,-999.0 
2015-11-28,03:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.414,-999.0,-999.0,-999.0 
2015-11-28,03:30:00,2.414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.06,17.01,-999.0 
2015-11-28,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.431,-999.0,-999.0,-999.0 
2015-11-28,04:30:00,2.431,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.08,17.03,-999.0 
2015-11-28,05:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.436,-999.0,-999.0,-999.0 
2015-11-28,05:00:00,2.436,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.93,17.03,-999.0 
2015-11-28,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.404,-999.0,-999.0,-999.0 
2015-11-28,06:30:00,2.404,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.64,17.12,-999.0 
2015-11-28,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.343,-999.0,-999.0,-999.0 
2015-11-28,07:30:00,2.343,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.43,17.16,-999.0 
2015-11-28,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.256,-999.0,-999.0,-999.0 
2015-11-28,08:30:00,2.256,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.54,17.16,-999.0 
2015-11-28,09:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.168,-999.0,-999.0,-999.0 
2015-11-28,09:30:00,2.168,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.12,17.14,-999.0 
2015-11-28,10:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.089,-999.0,-999.0,-999.0 
2015-11-28,10:30:00,2.089,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2,17.14,-999.0 
2015-11-28,11:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.01,-999.0,-999.0,-999.0 
2015-11-28,11:30:00,2.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.79,17.15,-999.0 
2015-11-28,12:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.929,-999.0,-999.0,-999.0 
2015-11-28,12:30:00,1.929,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.28,17.17,-999.0 
2015-11-28,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.86,-999.0,-999.0,-999.0 
2015-11-28,13:30:00,1.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.46,17.0,-999.0 
2015-11-28,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.804,-999.0,-999.0,-999.0 
2015-11-28,14:30:00,1.804,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.35,17.05,-999.0 
2015-11-28,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.772,-999.0,-999.0,-999.0 
2015-11-28,15:30:00,1.772,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.09,17.18,-999.0 
2015-11-28,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.76,-999.0,-999.0,-999.0 
2015-11-28,16:30:00,1.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.5,17.36,-999.0 
2015-11-28,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.756,-999.0,-999.0,-999.0 
2015-11-28,17:30:00,1.756,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.69,17.55,-999.0 
2015-11-28,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.783,-999.0,-999.0,-999.0 
2015-11-28,18:30:00,1.783,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.49,17.93,-999.0 
2015-11-28,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.834,-999.0,-999.0,-999.0 
2015-11-28,19:30:00,1.834,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.37,17.95,-999.0 
2015-11-28,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.898,-999.0,-999.0,-999.0 
2015-11-28,20:30:00,1.898,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.32,18.31,-999.0 
2015-11-28,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.967,-999.0,-999.0,-999.0 
2015-11-28,21:30:00,1.967,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.29,18.44,-999.0 
2015-11-28,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.03,-999.0,-999.0,-999.0 
2015-11-28,22:30:00,2.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.44,18.34,-999.0 
2015-11-28,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.071,-999.0,-999.0,-999.0 
2015-11-28,23:30:00,2.071,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.32,18.45,-999.0 
2015-11-29,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.146,-999.0,-999.0,-999.0 
2015-11-29,00:30:00,2.146,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.38,18.37,-999.0 
2015-11-29,01:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.183,-999.0,-999.0,-999.0 
2015-11-29,01:00:00,2.183,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.27,18.43,-999.0 
2015-11-29,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.378,-999.0,-999.0,-999.0 
2015-11-29,04:30:00,2.378,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.32,17.72,-999.0 
2015-11-29,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.39,-999.0,-999.0,-999.0 
2015-11-29,05:30:00,2.39,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.14,17.76,-999.0 
2015-11-29,06:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.377,-999.0,-999.0,-999.0 
2015-11-29,06:30:00,2.377,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.94,17.84,-999.0 
2015-11-29,07:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.338,-999.0,-999.0,-999.0 
2015-11-29,07:30:00,2.338,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.83,17.87,-999.0 
2015-11-29,08:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.267,-999.0,-999.0,-999.0 
2015-11-29,08:30:00,2.267,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.71,17.88,-999.0 
2015-11-29,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.801,-999.0,-999.0,-999.0 
2015-11-29,15:30:00,1.801,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.73,18.07,-999.0 
2015-11-29,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.787,-999.0,-999.0,-999.0 
2015-11-29,16:30:00,1.787,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.67,18.03,-999.0 
2015-11-29,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.786,-999.0,-999.0,-999.0 
2015-11-29,17:30:00,1.786,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.6,18.21,-999.0 
2015-11-29,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.797,-999.0,-999.0,-999.0 
2015-11-29,18:30:00,1.797,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.57,18.39,-999.0 
2015-11-29,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.836,-999.0,-999.0,-999.0 
2015-11-29,19:30:00,1.836,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.61,18.34,-999.0 
2015-11-29,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.891,-999.0,-999.0,-999.0 
2015-11-29,20:30:00,1.891,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.09,18.56,-999.0 
2015-11-29,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.953,-999.0,-999.0,-999.0 
2015-11-29,21:30:00,1.953,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.27,18.46,-999.0 
2015-11-29,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.015,-999.0,-999.0,-999.0 
2015-11-29,22:30:00,2.015,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.36,18.31,-999.0 
2015-11-29,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.065,-999.0,-999.0,-999.0 
2015-11-29,23:30:00,2.065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.83,18.18,-999.0 
2015-11-30,00:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.111,-999.0,-999.0,-999.0 
2015-11-30,00:30:00,2.111,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.71,18.23,-999.0 
2015-11-30,01:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.176,-999.0,-999.0,-999.0 
2015-11-30,01:30:00,2.176,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.36,18.33,-999.0 
2015-11-30,02:00:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.221,-999.0,-999.0,-999.0 
2015-11-30,02:00:00,2.221,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.08,18.19,-999.0 
2015-11-30,04:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.356,-999.0,-999.0,-999.0 
2015-11-30,04:30:00,2.356,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.29,18.07,-999.0 
2015-11-30,05:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.382,-999.0,-999.0,-999.0 
2015-11-30,05:30:00,2.382,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.21,18.12,-999.0 
2015-11-30,13:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.991,-999.0,-999.0,-999.0 
2015-11-30,13:30:00,1.991,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.2,18.12,-999.0 
2015-11-30,14:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.94,-999.0,-999.0,-999.0 
2015-11-30,14:30:00,1.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.87,18.19,-999.0 
2015-11-30,15:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.911,-999.0,-999.0,-999.0 
2015-11-30,15:30:00,1.911,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.0,18.35,-999.0 
2015-11-30,16:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.897,-999.0,-999.0,-999.0 
2015-11-30,16:30:00,1.897,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.9,18.41,-999.0 
2015-11-30,17:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.879,-999.0,-999.0,-999.0 
2015-11-30,17:30:00,1.879,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.12,18.46,-999.0 
2015-11-30,18:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.877,-999.0,-999.0,-999.0 
2015-11-30,18:30:00,1.877,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.48,18.45,-999.0 
2015-11-30,19:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.894,-999.0,-999.0,-999.0 
2015-11-30,19:30:00,1.894,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.98,19.08,-999.0 
2015-11-30,20:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.942,-999.0,-999.0,-999.0 
2015-11-30,20:30:00,1.942,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,23.28,18.74,-999.0 
2015-11-30,21:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.006,-999.0,-999.0,-999.0 
2015-11-30,21:30:00,2.006,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.38,18.94,-999.0 
2015-11-30,22:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.054,-999.0,-999.0,-999.0 
2015-11-30,22:30:00,2.054,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.84,19.31,-999.0 
2015-11-30,23:30:00,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.114,-999.0,-999.0,-999.0 
2015-11-30,23:30:00,2.114,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.23,19.58,-999.0 
