date,time,air_pressure,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_speed_of_gust,wind_to_direction
2015-11-01,00:05:00,1029.66,26.99,-999,85.34,3.566,4.32,158.177
2015-11-01,00:35:00,1029.95,26.94,-999,86,3.212,3.927,155.93
2015-11-01,04:05:00,1030.09,26.65,-999,91.04,3.509,4.19,121.756
2015-11-01,04:35:00,1030.05,26.6,-999,91.21,3.698,4.4,123.256
2015-11-01,05:05:00,1029.8,26.49,-999,90.44,5.3,6.47,121.279
2015-11-01,05:35:00,1029.6,26.5,-999,86.13,5.237,6.177,126.395
2015-11-01,06:05:00,1029.43,26.51,-999,83.94,6.118,7.413,121.319
2015-11-01,06:35:00,1029.39,26.32,-999,85.04,6.144,7.537,125.872
2015-11-01,07:05:00,1029.39,26.33,-999,86.97,6.356,7.577,126.046
2015-11-01,07:35:00,1029.29,26.35,-999,88.19,6.988,8.55,134.844
2015-11-01,08:05:00,1029.12,25.99,-999,90.36,7.191,8.443,130.245
2015-11-01,08:35:00,1029.01,25.7,-999,91.85,7.497,8.733,129.128
2015-11-01,09:05:00,1029.11,25.81,-999,91.39,7,8.343,130.646
2015-11-01,09:35:00,1029,25.74,-999,90.65,7.332,8.553,128.866
2015-11-01,10:05:00,1029.21,26.12,-999,90.66,6.832,8.227,130.086
2015-11-01,10:35:00,1029.4,26.36,-999,90.7,7.424,8.82,140.285
2015-11-01,11:05:00,1029.34,26.28,-999,90.38,7.572,8.99,146.037
2015-11-01,11:35:00,1029.47,26.26,-999,90.72,7.096,8.77,142.474
2015-11-01,12:05:00,1029.77,26.28,-999,90.49,6.991,8.43,145.07
2015-11-01,12:35:00,1029.96,26.41,-999,90.32,7.007,8.387,146.777
2015-11-01,13:05:00,1030.1,26.53,-999,90.19,6.586,8.01,149.765
2015-11-01,13:35:00,1030.22,26.65,-999,88.07,6.985,8.437,155.184
2015-11-01,14:05:00,1030.33,26.73,-999,88.11,6.815,8.61,154.102
2015-11-01,14:35:00,1030.64,26.88,-999,88.11,6.985,8.447,153.817
2015-11-01,16:05:00,1030.36,26.88,-999,88.64,6.515,7.79,155.363
2015-11-01,16:35:00,1030.09,26.88,-999,88.6,6.381,7.557,155.95
2015-11-01,17:05:00,1029.72,26.93,-999,88.03,6.464,7.84,155.857
2015-11-01,17:35:00,1029.26,26.94,-999,87.67,6.922,8.14,158.215
2015-11-01,18:05:00,1029.14,26.99,-999,87.88,5.997,7.297,158.263
2015-11-01,18:35:00,1028.97,27.04,-999,88.12,5.494,6.503,160.666
2015-11-01,19:05:00,1028.73,27.09,-999,88.11,5.561,6.493,159
2015-11-01,19:35:00,1028.92,27.14,-999,88.12,5.791,6.867,159.23
2015-11-01,20:05:00,1028.99,27.31,-999,87.73,5.62,7.21,164.603
2015-11-01,20:35:00,1029.06,27.43,-999,86.77,5.266,6.32,170.98
2015-11-01,21:05:00,1029.43,27.46,-999,86.69,4.405,5.66,180.554
2015-11-01,21:35:00,1029.73,27.29,-999,87.79,4.248,5.12,183.109
2015-11-01,22:05:00,1029.73,27.54,-999,86.59,3.437,4.14,177.958
2015-11-01,22:35:00,1029.7,27.25,-999,88.18,3.916,4.79,175.451
2015-11-01,23:05:00,1029.67,27.2,-999,88.69,4.507,5.323,172.008
2015-11-01,23:35:00,1029.65,27.16,-999,89.64,4.736,5.567,169.912
2015-11-02,00:05:00,1029.69,27.16,-999,89.84,4.505,5.687,178.972
2015-11-02,00:35:00,1029.83,27.17,-999,89.81,4.279,5.34,183.043
2015-11-02,01:05:00,1030.07,27.2,-999,90.25,4.043,4.957,184.856
2015-11-02,01:35:00,1030.11,27.16,-999,90.61,3.774,4.803,182.251
2015-11-02,05:05:00,1029.21,26.74,-999,93.78,4.041,4.96,118.574
2015-11-02,05:35:00,1029.01,26.53,-999,94.19,4.906,5.82,129.132
2015-11-02,06:05:00,1028.89,26.54,-999,93.88,4.912,5.863,137.093
2015-11-02,06:35:00,1028.78,26.48,-999,93.98,5.117,6.48,139.146
2015-11-02,07:05:00,1028.85,26.54,-999,93.5,5.03,6.037,143.729
2015-11-02,07:35:00,1028.7,26.7,-999,92.28,4.947,6.147,149.045
2015-11-02,08:05:00,1028.78,26.67,-999,92.8,4.533,6.217,150.014
2015-11-02,08:35:00,1028.37,26.79,-999,91.46,6.422,7.78,158.222
2015-11-02,09:05:00,1028.37,26.9,-999,90.57,6.514,7.867,157.988
2015-11-02,09:35:00,1028.45,26.86,-999,90.65,6.242,7.617,157.891
2015-11-02,10:05:00,1028.41,26.75,-999,90.92,6.637,8.123,156.357
2015-11-02,10:35:00,1028.76,26.8,-999,90.11,6.162,7.347,156.508
2015-11-02,11:05:00,1028.53,26.74,-999,90.06,7.529,8.897,159.099
2015-11-02,11:35:00,1028.77,26.85,-999,90.13,6.371,7.733,158.958
2015-11-02,12:05:00,1028.77,26.82,-999,90.17,7.39,8.8,156.25
2015-11-02,12:35:00,1028.96,26.98,-999,89.33,7.617,9.64,158.954
2015-11-02,13:05:00,1029.37,27.11,-999,88.15,7.498,9.29,162.803
2015-11-02,13:35:00,1029.78,27.14,-999,88.89,6.475,8.303,160.913
2015-11-02,14:05:00,1029.93,27.12,-999,89.01,6.201,7.517,165.982
2015-11-02,14:35:00,1029.94,27.15,-999,88.99,6.85,8.093,162.781
2015-11-02,15:05:00,1029.93,27.17,-999,89.48,6.162,7.403,164.108
2015-11-02,15:35:00,1029.97,27.19,-999,89.66,5.757,7.17,162.332
2015-11-02,16:05:00,1029.84,27.26,-999,89.87,5.305,6.317,165.267
2015-11-02,16:35:00,1029.32,27.23,-999,89.95,7.062,8.44,160.034
2015-11-02,17:05:00,1029.26,27.22,-999,90.28,6.638,8.183,160.442
2015-11-02,17:35:00,1028.97,27.23,-999,90.27,6.043,7.287,160.722
2015-11-02,18:05:00,1028.76,27.26,-999,90.02,6.646,8.273,164.335
2015-11-02,18:35:00,1028.71,27.3,-999,89.69,6.458,7.967,174.564
2015-11-02,19:05:00,1028.59,27.35,-999,89.86,6.222,7.65,174.166
2015-11-02,19:35:00,1028.68,27.45,-999,89.61,5.557,6.703,172.045
2015-11-02,20:05:00,1028.79,27.28,-999,90.54,5.256,7.07,168.399
2015-11-02,20:35:00,1028.76,27.68,-999,88.99,4.966,6.07,178.409
2015-11-02,21:05:00,1028.79,27.67,-999,88.68,4.187,5.223,183.569
2015-11-02,21:35:00,1028.89,27.58,-999,86.75,5.354,6.437,184.4
2015-11-02,22:05:00,1028.8,27.34,-999,82.53,3.807,5.143,196.256
2015-11-02,22:35:00,1028.74,27.23,-999,84.94,4.752,5.867,168.007
2015-11-02,23:05:00,1028.73,27.4,-999,81.06,4.507,5.48,180.097
2015-11-02,23:35:00,1029.06,27.51,-999,83.62,3.243,4.097,183.953
2015-11-03,00:05:00,1029.13,27.45,-999,88.51,3.422,4.153,180.453
2015-11-03,00:35:00,1029.28,27.34,-999,89.74,3.593,4.523,176.194
2015-11-03,01:05:00,1029.32,27.28,-999,89.95,2.438,3.26,185.746
2015-11-03,01:35:00,1029.47,27.24,-999,89.83,2.602,3.103,208.103
2015-11-03,05:05:00,1029.01,26.96,-999,92.19,3.02,3.927,132.958
2015-11-03,05:35:00,1029.12,26.73,-999,93.18,4.196,5.503,133.739
2015-11-03,06:05:00,1029.08,26.69,-999,93.54,4.786,6.05,143.428
2015-11-03,06:35:00,1029.14,26.66,-999,92.27,4.225,5.263,151.374
2015-11-03,07:05:00,1029.08,26.82,-999,90.26,3.48,4.233,164.851
2015-11-03,07:35:00,1028.92,26.76,-999,89.82,2.88,3.557,159.352
2015-11-03,08:05:00,1029.1,26.75,-999,89.84,4.092,4.967,153.603
2015-11-03,08:35:00,1029.02,26.75,-999,89.03,4.65,5.84,145.163
2015-11-03,09:05:00,1029.15,26.73,-999,87.31,3.401,4.3,144.728
2015-11-03,09:35:00,1029.12,26.81,-999,89.45,3.298,4.25,115.166
2015-11-03,10:05:00,1029.14,26.38,-999,92.32,5.07,5.957,120.951
2015-11-03,10:35:00,1029.23,26.28,-999,91.96,5.715,6.853,127.025
2015-11-03,11:05:00,1029.33,26.47,-999,89.25,5.189,6.283,138.327
2015-11-03,11:35:00,1029.66,26.77,-999,87.76,4.446,5.497,149.317
2015-11-03,12:05:00,1029.65,26.7,-999,87.02,4.616,5.34,143.823
2015-11-03,12:35:00,1029.89,26.91,-999,86.59,3.988,4.833,135.278
2015-11-03,13:05:00,1030.12,26.96,-999,86.06,4.758,5.627,137.148
2015-11-03,13:35:00,1030.61,27.1,-999,85.52,3.723,4.753,145.483
2015-11-03,14:05:00,1030.85,27.09,-999,85.67,3.485,4.287,142.548
2015-11-03,14:35:00,1031.11,27.29,-999,84.55,2.4,3.187,150.417
2015-11-03,15:05:00,1031.28,27.26,-999,84.78,3.618,4.373,144.722
2015-11-03,15:35:00,1031.37,27.06,-999,86.21,4.616,5.57,147.558
2015-11-03,16:05:00,1031.14,26.75,-999,89.3,4.865,5.88,141.897
2015-11-03,16:35:00,1030.94,26.81,-999,88.45,3.795,4.553,158.96
2015-11-03,17:05:00,1030.74,27.12,-999,84.86,4.032,4.737,162.938
2015-11-03,17:35:00,1030.64,27.07,-999,85.62,4.161,4.92,153.589
2015-11-03,18:05:00,1030.38,27.04,-999,85.6,3.759,4.657,160.089
2015-11-03,18:35:00,1030.09,27.11,-999,84.58,3.428,4.07,162.335
2015-11-03,19:05:00,1029.84,27.19,-999,84,3.067,3.85,160.597
2015-11-03,19:35:00,1029.73,27.31,-999,83.45,2.725,3.84,173.824
2015-11-03,20:05:00,1029.86,27.48,-999,82.45,3.007,3.583,186.441
2015-11-03,20:35:00,1029.92,27.61,-999,81.47,3.021,3.613,201.207
2015-11-03,21:05:00,1030.18,27.79,-999,80.24,2.677,3.307,211.647
2015-11-03,21:35:00,1030.34,27.82,-999,80.26,2.588,3.133,232.888
2015-11-03,22:05:00,1030.28,27.78,-999,79.16,2.828,3.397,234.255
2015-11-03,22:35:00,1030.25,27.45,-999,79.27,2.737,3.533,241.822
2015-11-03,23:05:00,1030.2,27.26,-999,80.84,2.313,3.023,257.517
2015-11-03,23:35:00,1030.34,27.25,-999,82.19,1.671,2.313,287.683
2015-11-04,00:05:00,1030.5,27.25,-999,82.45,1.746,2.257,300.437
2015-11-04,00:35:00,1030.8,27.16,-999,84.36,2.509,3.033,322.167
2015-11-04,01:05:00,1031.1,27.11,-999,85.77,3.025,3.77,352.595
2015-11-04,01:35:00,1031.21,27.09,-999,85.08,3.191,3.857,12.649
2015-11-04,03:05:00,1031.72,26.76,-999,88.87,3.696,4.31,40.737
2015-11-04,03:35:00,1031.71,26.78,-999,89.45,4.128,4.987,45.118
2015-11-04,05:05:00,1031.61,26.86,-999,87.41,5.524,6.47,64.303
2015-11-04,05:35:00,1031.58,26.85,-999,86.82,5.726,6.863,67.699
2015-11-04,06:05:00,1031.35,26.73,-999,85.49,5.727,7.087,61.605
2015-11-04,06:35:00,1031.18,26.78,-999,83.4,6.34,7.603,61.045
2015-11-04,07:05:00,1031.13,26.92,-999,81.73,6.339,7.88,63.545
2015-11-04,07:35:00,1031.16,26.65,-999,84.92,5.274,6.413,79.793
2015-11-04,08:05:00,1031.04,26.55,-999,86.12,5.214,6.33,92.097
2015-11-04,08:35:00,1030.75,26.47,-999,86.36,5.551,6.46,96.494
2015-11-04,09:05:00,1030.73,26.36,-999,88.1,5.298,6.47,98.349
2015-11-04,09:35:00,1030.94,26.16,-999,88.85,5.766,7.047,103.335
2015-11-04,10:05:00,1031.11,26.13,-999,88.43,5.951,6.967,112.3
2015-11-04,10:35:00,1031.27,26.36,-999,87.61,5.488,6.523,113.565
2015-11-04,11:05:00,1031.41,26.43,-999,87.98,5.82,6.83,115.92
2015-11-04,11:35:00,1031.56,26.34,-999,88.67,5.013,6.107,111.466
2015-11-04,12:05:00,1031.83,26.27,-999,89.64,5.599,6.677,109.512
2015-11-04,12:35:00,1031.96,26.27,-999,89.98,5.76,6.707,100.953
2015-11-04,13:05:00,1032.15,26.24,-999,89.98,5.402,6.287,99.786
2015-11-04,13:35:00,1032.53,26.3,-999,90.1,5.613,6.753,100.67
2015-11-04,14:05:00,1032.97,26.17,-999,90.7,5.234,6.293,93.881
2015-11-04,14:35:00,1033.14,25.87,-999,92.35,4.431,5.523,84.726
2015-11-04,15:05:00,1033.29,25.89,-999,92.42,4.265,5.033,73.602
2015-11-04,15:35:00,1033.29,25.99,-999,92.11,4.667,5.96,81.345
2015-11-04,16:05:00,1033.29,26.04,-999,91.79,4.452,5.177,78.366
2015-11-04,16:35:00,1033.12,26.22,-999,91.12,4.316,5.34,85.379
2015-11-04,17:05:00,1032.98,26.42,-999,89.83,3.968,4.763,88.532
2015-11-04,17:35:00,1032.8,26.67,-999,88.47,3.235,4.023,86.546
2015-11-04,18:05:00,1032.48,27,-999,86.83,2.64,3.173,98.775
2015-11-04,18:35:00,1032.22,27.23,-999,85.82,1.747,2.383,77.258
2015-11-04,19:05:00,1031.95,27.54,-999,83.88,1.101,1.547,73.028
2015-11-04,19:35:00,1031.95,28.27,-999,81.1,1.123,1.687,358.378
2015-11-04,20:05:00,1031.69,28.68,-999,78.46,0.389,0.953,289.542
2015-11-04,20:35:00,1031.76,28.74,-999,77.1,0.545,1.537,316.389
2015-11-04,21:05:00,1031.81,28.43,-999,77.84,1.275,1.817,341.16
2015-11-04,21:35:00,1031.52,28.37,-999,78.18,2.124,2.957,339.158
2015-11-04,22:05:00,1031.57,27.97,-999,81.88,3.016,3.577,351.903
2015-11-04,22:35:00,1031.68,27.47,-999,84.77,3.666,4.703,353.913
2015-11-04,23:05:00,1031.68,27.48,-999,83.07,3.582,4.413,353.279
2015-11-04,23:35:00,1031.67,27.65,-999,82.77,3.967,4.683,6.805
2015-11-05,00:05:00,1031.75,27.73,-999,83.8,3.828,4.627,3.263
2015-11-05,00:35:00,1032.13,27.73,-999,83.7,3.838,4.92,15.039
2015-11-05,01:05:00,1032.49,27.47,-999,87.65,5.259,6.183,17.634
2015-11-05,01:35:00,1032.77,27.5,-999,87.68,5.151,6.2,27.183
2015-11-05,03:05:00,1032.83,27.63,-999,84.23,6.15,7.937,82.668
2015-11-05,03:35:00,1032.79,27.41,-999,84.78,6.447,7.673,93.394
2015-11-05,05:05:00,1032.54,27.03,-999,87.26,7.209,8.723,105.931
2015-11-05,05:35:00,1032.52,26.94,-999,87.49,6.969,8.397,112.751
2015-11-05,06:05:00,1032.49,26.9,-999,87.93,6.968,8.233,113.962
2015-11-05,06:35:00,1032.43,26.85,-999,88.64,6.437,7.983,117.421
2015-11-05,07:05:00,1032.28,26.76,-999,89.22,6.076,7.187,114.678
2015-11-05,07:35:00,1032.22,26.61,-999,89.63,5.899,7.337,113.267
2015-11-05,08:05:00,1032.29,26.56,-999,89.55,5.637,6.63,107.724
2015-11-05,08:35:00,1032.25,26.4,-999,90.24,5.788,7.047,103.323
2015-11-05,09:05:00,1032.31,26.24,-999,91.46,6.145,7.593,110.519
2015-11-05,09:35:00,1032.39,26.24,-999,91.38,6.323,7.607,113.74
2015-11-05,10:05:00,1032.63,26.14,-999,91.34,6.143,7.477,110.623
2015-11-05,10:35:00,1032.76,26.17,-999,90.28,5.954,7.073,111.333
2015-11-05,11:05:00,1033.12,26.12,-999,90.02,5.916,7.527,104.741
2015-11-05,11:35:00,1033.46,26.13,-999,90.68,5.716,7.027,96.661
2015-11-05,12:05:00,1033.57,26.05,-999,90.42,6.499,8.06,102.716
2015-11-05,12:35:00,1033.92,26.07,-999,89.08,6.775,7.967,107.055
2015-11-05,13:05:00,1034.07,26.31,-999,86.94,7.054,8.577,109.11
2015-11-05,13:35:00,1034.15,26.47,-999,84.65,6.672,8.207,102.636
2015-11-05,14:05:00,1034.37,26.46,-999,83.65,6.932,8.37,103.729
2015-11-05,14:35:00,1034.43,26.52,-999,83.67,7.187,8.467,106.672
2015-11-05,15:05:00,1034.28,26.56,-999,83.1,6.615,8.367,119.746
2015-11-05,15:35:00,1034.23,26.65,-999,81.97,6.265,7.96,117.946
2015-11-05,16:05:00,1034.1,26.88,-999,81.15,6.046,7.357,115.558
2015-11-05,16:35:00,1033.88,27.09,-999,79.73,5.218,6.32,118.75
2015-11-05,18:05:00,1033.11,27.52,-999,76.33,3.057,3.893,119.666
2015-11-05,18:35:00,1032.69,27.73,-999,75.38,2.527,3.077,115.706
2015-11-05,19:05:00,1032.53,27.95,-999,74.41,2.097,2.913,122.944
2015-11-05,19:35:00,1032.35,28.47,-999,72.45,1.294,1.963,107.998
2015-11-05,20:05:00,1032.08,29.06,-999,69.79,0.856,1.213,62.304
2015-11-05,20:35:00,1032.13,29.06,-999,70.83,0.726,1.443,29.751
2015-11-05,21:05:00,1032.16,28.5,-999,73.74,1.422,2.253,349.504
2015-11-05,21:35:00,1032.2,28.42,-999,74.9,1.701,2.333,331.532
2015-11-05,22:05:00,1032.15,28.45,-999,75.96,1.784,2.507,339.7
2015-11-05,22:35:00,1032.14,27.95,-999,79.38,2.723,3.77,4.337
2015-11-05,23:05:00,1032.32,28.7,-999,71.47,2.759,4.833,89.777
2015-11-05,23:35:00,1032.39,28.38,-999,77.58,3.473,4.227,104.53
2015-11-06,00:05:00,1032.48,28.21,-999,78.76,4.081,4.97,104.789
2015-11-06,00:35:00,1032.75,28.17,-999,78.77,4.524,5.667,95.005
2015-11-06,01:05:00,1033.02,28.21,-999,75.37,5.223,6.473,95.186
2015-11-06,01:35:00,1033.22,27.95,-999,75.5,6.033,7.58,101.408
2015-11-06,05:05:00,1033.21,26.3,-999,81.94,8.158,10.077,102.492
2015-11-06,05:35:00,1033.17,26.08,-999,82.63,8.593,10.287,107.705
2015-11-06,06:05:00,1032.96,26.06,-999,82.97,8.408,10.903,107.449
2015-11-06,06:35:00,1032.72,25.93,-999,83.59,8.438,10.533,106.075
2015-11-06,07:05:00,1032.64,25.98,-999,83.99,7.933,10.383,99.409
2015-11-06,07:35:00,1032.55,25.81,-999,84.03,8.008,9.657,105.142
2015-11-06,08:05:00,1032.56,25.81,-999,84.1,7.848,9.583,104.151
2015-11-06,08:35:00,1032.64,25.83,-999,84.93,7.378,9.253,100.619
2015-11-06,09:05:00,1032.64,25.83,-999,85.01,7.153,8.467,104.011
2015-11-06,09:35:00,1032.64,25.77,-999,84.43,7.384,8.997,101.823
2015-11-06,10:05:00,1032.73,25.76,-999,85.35,7.197,8.527,98.169
2015-11-06,10:35:00,1032.9,25.6,-999,85.52,6.994,8.557,99.403
2015-11-06,11:05:00,1033.04,25.52,-999,85.59,6.883,8.203,100.075
2015-11-06,11:35:00,1033.18,25.63,-999,86,6.891,8.113,93.704
2015-11-06,12:05:00,1033.37,25.68,-999,86.84,6.505,7.81,94.728
2015-11-06,12:35:00,1033.61,25.73,-999,85.22,6.821,8.097,97.102
2015-11-06,13:05:00,1033.85,25.94,-999,84.62,6.879,8.353,96.289
2015-11-06,13:35:00,1034.02,26.15,-999,84.85,6.713,7.98,95.148
2015-11-06,14:05:00,1033.88,26.15,-999,84.37,7.072,8.283,95
2015-11-06,14:35:00,1034.05,26.21,-999,84.69,7.137,8.473,94.52
2015-11-06,15:05:00,1034.26,26.23,-999,84.51,6.486,7.91,100.351
2015-11-06,15:35:00,1034.24,26.34,-999,83.77,5.842,6.813,104.012
2015-11-06,16:05:00,1033.93,26.45,-999,82.76,5.172,6.077,99.732
2015-11-06,16:35:00,1033.56,26.63,-999,81.54,5.043,5.97,98.264
2015-11-06,17:05:00,1033.31,26.88,-999,80.25,4.235,5.003,95.899
2015-11-06,17:35:00,1032.98,27.05,-999,77.99,3.632,4.557,100.155
2015-11-06,18:05:00,1032.6,27.09,-999,77.76,2.925,3.8,104.25
2015-11-06,18:35:00,1032.16,27.24,-999,77.41,2.563,3.233,116.76
2015-11-06,19:05:00,1031.89,27.32,-999,76.63,1.863,2.503,142.372
2015-11-06,19:35:00,1031.69,28.04,-999,73.06,0.404,1.173,116.256
2015-11-06,20:05:00,1031.56,29.09,-999,69.33,0.392,0.933,311.766
2015-11-06,20:35:00,1031.28,28.05,-999,72.97,1.233,1.977,312.715
2015-11-06,21:05:00,1031.28,27.58,-999,76.18,2.166,3.16,320.248
2015-11-06,21:35:00,1031.36,27.49,-999,76.78,3.573,4.47,347.539
2015-11-06,22:05:00,1031.23,27.41,-999,77.9,3.746,4.447,350.13
2015-11-06,22:35:00,1031.28,27.29,-999,78.86,4.122,5.153,352.558
2015-11-06,23:05:00,1031.41,27.49,-999,78.45,3.553,4.51,350.885
2015-11-06,23:35:00,1031.33,27.37,-999,80.43,6.016,7.247,1.923
2015-11-07,05:05:00,1031.79,26.46,-999,81.31,8.977,10.977,114.742
2015-11-07,05:35:00,1031.81,26.26,-999,82.68,8.737,10.013,117.652
2015-11-07,06:05:00,1031.79,26.18,-999,83.17,8.057,9.837,121.68
2015-11-07,06:35:00,1031.61,26.18,-999,83.03,8.184,9.57,122.252
2015-11-07,07:05:00,1031.47,26.09,-999,82.52,7.852,9.583,122.511
2015-11-07,07:35:00,1031.31,25.97,-999,83.63,7.582,9.113,122.684
2015-11-07,08:05:00,1031.19,25.89,-999,85.09,7.387,9.307,121.442
