date,time,air_pressure (mbar),air_temperature (Celsius),dew_point_temperature (Celsius),relative_humidity (%),wind_speed (m s-1),wind_speed_of_gust (m s-1),wind_to_direction (degrees_true) 
2015-06-22,13:30:00,1020.657946,25.53,-999.0,69.39,2.25,-999.0,43.81 
2015-06-22,14:30:00,1020.657946,26.14,-999.0,64.92,1.9,-999.0,19.89 
2015-06-22,15:30:00,1020.319307,26.41,-999.0,68.03,1.53,-999.0,318.1 
2015-06-22,16:30:00,1020.319307,26.24,-999.0,71.42,3.7,-999.0,279.3 
2015-06-22,17:30:00,1019.980668,26.24,-999.0,73.25,2.85,-999.0,268.4 
2015-06-22,18:30:00,1019.980668,26.85,-999.0,73.79,2.91,-999.0,267.1 
2015-06-22,19:30:00,1019.30339,27.32,-999.0,67.56,3.62,-999.0,239.7 
2015-06-22,20:30:00,1019.30339,27.63,-999.0,63.36,4.07,-999.0,255.5 
2015-06-22,21:30:00,1018.626112,27.89,-999.0,67.22,3.4,-999.0,260.2 
2015-06-22,22:00:00,1018.626112,27.69,-999.0,66.16,3.45,-999.0,254.9 
2015-06-22,23:00:00,1018.287473,27.49,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-22,23:30:00,-999.0,-999.0,-999.0,65.22,3.06,-999.0,261.8 
2015-06-23,00:00:00,1018.964751,27.46,-999.0,72.57,-999.0,-999.0,-999.0 
2015-06-23,00:30:00,-999.0,-999.0,-999.0,-999.0,9.6,-999.0,341.7 
2015-06-23,01:00:00,1018.626112,25.66,-999.0,72.57,-999.0,-999.0,-999.0 
2015-06-23,01:30:00,-999.0,-999.0,-999.0,-999.0,2.15,-999.0,346.4 
2015-06-23,02:00:00,1018.964751,26.31,-999.0,73.38,4.34,-999.0,341.7 
2015-06-23,03:00:00,1019.30339,26.14,-999.0,70.64,-999.0,-999.0,-999.0 
2015-06-23,03:30:00,-999.0,-999.0,-999.0,-999.0,2.0,-999.0,347.5 
2015-06-23,04:00:00,1019.642029,25.76,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,04:30:00,-999.0,-999.0,-999.0,82.5,0.83,-999.0,47.56 
2015-06-23,05:00:00,1019.642029,25.43,-999.0,83.5,-999.0,-999.0,-999.0 
2015-06-23,05:30:00,-999.0,-999.0,-999.0,-999.0,1.58,-999.0,25.5 
2015-06-23,06:00:00,1019.642029,26.58,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,06:30:00,-999.0,-999.0,-999.0,74.13,3.57,-999.0,307.8 
2015-06-23,07:30:00,1019.30339,26.1,-999.0,76.16,4.37,-999.0,322.8 
2015-06-23,08:00:00,1018.964751,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,08:30:00,-999.0,25.53,-999.0,76.16,3.6,-999.0,358.7 
2015-06-23,09:30:00,1019.642029,25.12,-999.0,81.5,2.14,-999.0,10.8 
2015-06-23,10:30:00,1019.642029,25.57,-999.0,81.5,3.8,-999.0,346.4 
2015-06-23,11:00:00,1019.642029,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,11:30:00,-999.0,25.49,-999.0,81.9,3.46,-999.0,350.5 
2015-06-23,12:00:00,1020.657946,25.19,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,12:30:00,-999.0,-999.0,-999.0,84.2,2.77,-999.0,349.4 
2015-06-23,13:00:00,1020.657946,25.36,-999.0,84.2,-999.0,-999.0,-999.0 
2015-06-23,13:30:00,-999.0,-999.0,-999.0,-999.0,0.71,-999.0,310.5 
2015-06-23,14:30:00,1020.996585,26.07,-999.0,78.06,0.66,-999.0,259.0 
2015-06-23,15:00:00,1020.996585,25.8,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-23,15:30:00,-999.0,-999.0,-999.0,81.4,1.15,-999.0,269.7 
2015-06-23,16:30:00,1020.996585,26.03,-999.0,83.1,2.54,-999.0,241.8 
2015-06-23,17:30:00,1020.657946,26.95,-999.0,79.38,3.17,-999.0,251.2 
2015-06-23,18:30:00,1020.319307,27.46,-999.0,78.39,4.36,-999.0,238.2 
2015-06-23,19:30:00,1019.642029,26.07,-999.0,73.92,3.55,-999.0,147.4 
2015-06-23,20:30:00,1018.964751,26.03,-999.0,83.5,0.82,-999.0,102.8 
2015-06-23,21:30:00,1018.964751,27.15,-999.0,70.47,5.13,-999.0,274.0 
2015-06-23,22:30:00,1018.964751,27.42,-999.0,73.42,2.43,-999.0,312.3 
2015-06-23,23:00:00,1018.964751,27.25,-999.0,74.84,-999.0,-999.0,-999.0 
2015-06-23,23:30:00,-999.0,-999.0,-999.0,-999.0,1.25,-999.0,320.8 
2015-06-24,00:00:00,1019.30339,27.05,-999.0,74.03,-999.0,-999.0,-999.0 
2015-06-24,00:30:00,-999.0,-999.0,-999.0,-999.0,1.74,-999.0,37.97 
2015-06-24,01:00:00,1019.30339,26.92,-999.0,78.7,-999.0,-999.0,-999.0 
2015-06-24,01:30:00,-999.0,-999.0,-999.0,-999.0,1.31,-999.0,51.67 
2015-06-24,02:00:00,1019.980668,25.56,-999.0,88.1,-999.0,-999.0,-999.0 
2015-06-24,02:30:00,-999.0,-999.0,-999.0,-999.0,2.17,-999.0,108.8 
2015-06-24,03:00:00,1019.980668,26.17,-999.0,89.1,-999.0,-999.0,-999.0 
2015-06-24,03:30:00,-999.0,-999.0,-999.0,-999.0,1.62,-999.0,38.29 
2015-06-24,04:00:00,1019.980668,25.49,-999.0,91.2,-999.0,-999.0,-999.0 
2015-06-24,04:30:00,-999.0,-999.0,-999.0,-999.0,2.1,-999.0,108.7 
2015-06-24,05:00:00,1019.642029,27.08,-999.0,86.5,-999.0,-999.0,-999.0 
2015-06-24,05:30:00,-999.0,-999.0,-999.0,-999.0,5.48,-999.0,203.4 
2015-06-24,06:00:00,1019.30339,26.98,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,06:30:00,-999.0,-999.0,-999.0,83.8,4.71,-999.0,219.9 
2015-06-24,07:00:00,1019.642029,26.1,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,07:30:00,-999.0,-999.0,-999.0,70.54,4.91,-999.0,256.1 
2015-06-24,08:00:00,1019.30339,26.34,-999.0,66.1,2.78,-999.0,269.6 
2015-06-24,09:00:00,1019.642029,27.29,-999.0,69.83,-999.0,-999.0,-999.0 
2015-06-24,09:30:00,-999.0,-999.0,-999.0,-999.0,6.57,-999.0,337.5 
2015-06-24,10:00:00,1019.30339,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,10:30:00,-999.0,24.31,-999.0,79.55,9.33,-999.0,285.3 
2015-06-24,11:00:00,1020.319307,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,11:30:00,-999.0,22.19,-999.0,88.1,6.44,-999.0,38.41 
2015-06-24,12:00:00,1020.996585,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,12:30:00,-999.0,22.57,-999.0,85.5,5.23,-999.0,253.5 
2015-06-24,13:00:00,1021.673863,23.45,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-24,13:30:00,-999.0,-999.0,-999.0,85.0,4.88,-999.0,208.7 
2015-06-24,14:30:00,1022.68978,22.4,-999.0,87.1,6.41,-999.0,137.4 
2015-06-24,15:30:00,1020.996585,22.4,-999.0,93.2,3.89,-999.0,166.9 
2015-06-24,16:30:00,1020.319307,23.58,-999.0,83.2,4.1,-999.0,242.0 
2015-06-24,17:30:00,1019.980668,23.8,-999.0,74.6,2.64,-999.0,343.9 
2015-06-24,18:30:00,1019.30339,23.83,-999.0,82.2,3.7,-999.0,301.2 
2015-06-24,20:30:00,1019.980668,25.39,-999.0,69.25,0.11,-999.0,250.2 
2015-06-24,22:30:00,1019.30339,24.68,-999.0,79.38,3.16,-999.0,234.9 
2015-06-25,00:00:00,1018.287473,23.53,-999.0,88.4,8.72,-999.0,317.4 
2015-06-25,02:00:00,1019.642029,23.11,-999.0,87.0,-999.0,-999.0,-999.0 
2015-06-25,02:30:00,-999.0,-999.0,-999.0,-999.0,1.93,-999.0,41.79 
2015-06-25,04:00:00,1019.980668,22.4,-999.0,91.0,-999.0,-999.0,-999.0 
2015-06-25,04:30:00,-999.0,-999.0,-999.0,-999.0,2.74,-999.0,23.6 
2015-06-25,06:00:00,1019.642029,22.09,-999.0,93.1,1.6,-999.0,34.96 
2015-06-25,08:00:00,1017.948834,21.65,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-25,08:30:00,-999.0,-999.0,-999.0,92.2,0.67,-999.0,82.5 
2015-06-25,10:00:00,1016.932917,23.65,-999.0,88.5,-999.0,-999.0,-999.0 
2015-06-25,10:30:00,-999.0,-999.0,-999.0,-999.0,5.13,-999.0,178.4 
2015-06-25,12:30:00,1019.30339,24.15,-999.0,84.9,2.05,-999.0,265.5 
2015-06-25,14:30:00,1020.319307,21.69,-999.0,93.1,2.72,-999.0,35.89 
2015-06-25,15:00:00,1020.319307,21.62,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-25,15:30:00,-999.0,-999.0,-999.0,93.6,1.59,-999.0,68.25 
2015-06-25,16:30:00,1020.319307,22.61,-999.0,82.4,2.32,-999.0,307.4 
2015-06-25,17:00:00,1020.319307,22.99,-999.0,81.6,-999.0,-999.0,-999.0 
2015-06-25,17:30:00,-999.0,-999.0,-999.0,-999.0,2.86,-999.0,322.7 
2015-06-25,18:30:00,1019.30339,22.92,-999.0,84.0,3.1,-999.0,271.6 
2015-06-25,19:00:00,1018.964751,22.92,-999.0,86.1,2.55,-999.0,289.2 
2015-06-25,20:00:00,1018.626112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-25,20:30:00,-999.0,22.78,-999.0,86.1,4.59,-999.0,267.2 
2015-06-25,21:00:00,1017.948834,22.58,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-25,21:30:00,-999.0,-999.0,-999.0,85.2,2.86,-999.0,288.0 
2015-06-25,22:00:00,1017.610195,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-25,22:30:00,-999.0,23.19,-999.0,78.09,1.79,-999.0,292.0 
2015-06-26,00:00:00,1016.594278,23.47,-999.0,79.21,3.64,-999.0,279.2 
2015-06-26,01:00:00,1017.271556,24.11,-999.0,81.9,4.81,-999.0,280.9 
2015-06-26,02:00:00,1016.932917,24.17,-999.0,83.0,5.65,-999.0,316.7 
2015-06-26,03:00:00,1017.271556,24.07,-999.0,86.2,4.12,-999.0,289.3 
2015-06-26,04:00:00,1016.932917,24.44,-999.0,81.7,-999.0,-999.0,-999.0 
2015-06-26,04:30:00,-999.0,-999.0,-999.0,-999.0,3.46,-999.0,236.8 
2015-06-26,05:00:00,1016.255639,24.48,-999.0,85.7,2.97,-999.0,226.6 
2015-06-26,07:00:00,1015.917,24.21,-999.0,86.8,6.12,-999.0,281.2 
2015-06-26,08:00:00,1015.578361,23.77,-999.0,84.2,6.99,-999.0,310.1 
2015-06-26,09:00:00,1015.917,23.37,-999.0,85.0,-999.0,-999.0,-999.0 
2015-06-26,09:30:00,-999.0,-999.0,-999.0,-999.0,8.18,-999.0,305.2 
2015-06-26,10:00:00,1016.594278,23.78,-999.0,76.38,6.79,-999.0,301.2 
2015-06-26,11:00:00,1016.932917,23.68,-999.0,80.0,-999.0,-999.0,-999.0 
2015-06-26,11:30:00,-999.0,-999.0,-999.0,-999.0,5.94,-999.0,310.4 
2015-06-26,12:00:00,1017.948834,23.55,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-26,12:30:00,-999.0,-999.0,-999.0,78.78,6.32,-999.0,300.9 
2015-06-26,13:00:00,1018.287473,23.27,-999.0,77.84,-999.0,-999.0,-999.0 
2015-06-26,13:30:00,-999.0,-999.0,-999.0,-999.0,6.19,-999.0,310.6 
2015-06-26,14:00:00,1018.287473,23.26,-999.0,79.93,-999.0,-999.0,-999.0 
2015-06-26,14:30:00,-999.0,-999.0,-999.0,-999.0,5.35,-999.0,313.8 
2015-06-26,15:00:00,1018.626112,23.8,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-26,15:30:00,-999.0,-999.0,-999.0,72.37,3.31,-999.0,298.8 
2015-06-26,16:00:00,1018.287473,24.21,-999.0,72.98,-999.0,-999.0,-999.0 
2015-06-26,16:30:00,-999.0,-999.0,-999.0,-999.0,2.38,-999.0,249.6 
2015-06-26,17:00:00,1017.948834,24.27,-999.0,73.18,1.93,-999.0,256.3 
2015-06-26,18:00:00,1017.271556,24.54,-999.0,78.56,-999.0,-999.0,-999.0 
2015-06-26,18:30:00,-999.0,-999.0,-999.0,-999.0,3.95,-999.0,259.4 
2015-06-26,19:00:00,1016.594278,24.82,-999.0,75.58,-999.0,-999.0,-999.0 
2015-06-26,19:30:00,-999.0,-999.0,-999.0,-999.0,6.5,-999.0,243.3 
2015-06-26,20:00:00,1016.255639,25.12,-999.0,75.58,-999.0,-999.0,-999.0 
2015-06-26,20:30:00,-999.0,-999.0,-999.0,-999.0,6.23,-999.0,248.2 
2015-06-26,21:30:00,1015.239722,25.46,-999.0,76.16,7.38,-999.0,230.7 
2015-06-26,22:00:00,1015.239722,25.39,-999.0,78.29,-999.0,-999.0,-999.0 
2015-06-26,22:30:00,-999.0,-999.0,-999.0,-999.0,7.23,-999.0,244.5 
2015-06-26,23:00:00,1015.578361,25.43,-999.0,78.43,7.53,-999.0,245.5 
2015-06-27,00:00:00,1015.239722,25.46,-999.0,81.9,-999.0,-999.0,-999.0 
2015-06-27,00:30:00,-999.0,-999.0,-999.0,-999.0,7.94,-999.0,259.1 
2015-06-27,01:00:00,1014.901083,25.66,-999.0,79.65,-999.0,-999.0,-999.0 
2015-06-27,01:30:00,-999.0,-999.0,-999.0,-999.0,7.02,-999.0,246.5 
2015-06-27,02:00:00,1015.239722,25.7,-999.0,82.1,6.19,-999.0,253.3 
2015-06-27,03:00:00,1016.255639,25.97,-999.0,75.62,6.84,-999.0,251.1 
2015-06-27,04:00:00,1016.594278,26.03,-999.0,79.78,6.94,-999.0,249.6 
2015-06-27,05:00:00,1016.255639,25.87,-999.0,84.5,-999.0,-999.0,-999.0 
2015-06-27,05:30:00,-999.0,-999.0,-999.0,-999.0,11.0,-999.0,256.8 
2015-06-27,06:00:00,1015.578361,23.5,-999.0,92.8,8.67,-999.0,254.3 
2015-06-27,07:30:00,1014.901083,24.42,-999.0,88.4,5.59,-999.0,264.4 
2015-06-27,08:00:00,1014.562444,24.55,-999.0,87.7,6.44,-999.0,260.5 
2015-06-27,09:00:00,1014.562444,25.09,-999.0,85.1,9.38,-999.0,270.8 
2015-06-27,10:00:00,1015.239722,24.98,-999.0,83.1,9.09,-999.0,270.9 
2015-06-27,11:00:00,1015.578361,24.58,-999.0,90.5,8.5,-999.0,283.9 
2015-06-27,12:00:00,1015.578361,24.34,-999.0,89.0,-999.0,-999.0,-999.0 
2015-06-27,12:30:00,-999.0,-999.0,-999.0,-999.0,7.31,-999.0,281.5 
2015-06-27,13:00:00,1016.255639,24.09,-999.0,89.7,-999.0,-999.0,-999.0 
2015-06-27,13:30:00,-999.0,-999.0,-999.0,-999.0,7.51,-999.0,291.6 
2015-06-27,14:00:00,1016.594278,24.48,-999.0,88.2,-999.0,-999.0,-999.0 
2015-06-27,14:30:00,-999.0,-999.0,-999.0,-999.0,7.47,-999.0,278.6 
2015-06-27,15:00:00,1016.594278,24.17,-999.0,89.0,-999.0,-999.0,-999.0 
2015-06-27,15:30:00,-999.0,-999.0,-999.0,-999.0,10.38,-999.0,273.6 
2015-06-27,16:00:00,1016.594278,24.27,-999.0,84.4,-999.0,-999.0,-999.0 
2015-06-27,16:30:00,-999.0,-999.0,-999.0,-999.0,9.27,-999.0,268.9 
2015-06-27,17:00:00,1016.255639,24.24,-999.0,85.5,-999.0,-999.0,-999.0 
2015-06-27,17:30:00,-999.0,-999.0,-999.0,-999.0,8.9,-999.0,254.0 
2015-06-27,18:00:00,1015.578361,24.48,-999.0,86.7,-999.0,-999.0,-999.0 
2015-06-27,18:30:00,-999.0,-999.0,-999.0,-999.0,9.76,-999.0,246.4 
2015-06-27,19:00:00,1015.239722,24.58,-999.0,83.0,-999.0,-999.0,-999.0 
2015-06-27,19:30:00,-999.0,-999.0,-999.0,-999.0,9.75,-999.0,252.5 
2015-06-27,20:00:00,1014.562444,24.98,-999.0,82.8,9.51,-999.0,249.0 
2015-06-27,21:30:00,1014.562444,25.43,-999.0,81.0,10.08,-999.0,254.7 
2015-06-27,22:30:00,1014.901083,22.24,-999.0,84.6,7.07,-999.0,355.0 
2015-06-27,23:00:00,1014.901083,21.03,-999.0,95.1,4.89,-999.0,21.13 
2015-06-28,00:00:00,1014.562444,23.18,-999.0,73.61,4.1,-999.0,250.9 
2015-06-28,01:00:00,1014.223805,23.92,-999.0,81.6,3.22,-999.0,236.8 
2015-06-28,02:00:00,1014.901083,23.58,-999.0,88.7,3.89,-999.0,203.0 
2015-06-28,03:00:00,1015.239722,24.86,-999.0,80.4,6.49,-999.0,251.3 
2015-06-28,04:00:00,1015.239722,24.85,-999.0,84.6,-999.0,-999.0,-999.0 
2015-06-28,04:30:00,-999.0,-999.0,-999.0,-999.0,6.38,-999.0,247.9 
2015-06-28,05:00:00,1014.223805,24.71,-999.0,87.1,5.59,-999.0,252.2 
2015-06-28,06:00:00,1014.562444,23.94,-999.0,93.3,-999.0,-999.0,-999.0 
2015-06-28,06:30:00,-999.0,-999.0,-999.0,-999.0,8.31,-999.0,266.8 
2015-06-28,07:00:00,1014.223805,23.6,-999.0,92.0,-999.0,-999.0,-999.0 
2015-06-28,07:30:00,-999.0,-999.0,-999.0,-999.0,7.2,-999.0,316.9 
2015-06-28,08:00:00,1014.223805,22.92,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-28,08:30:00,-999.0,-999.0,-999.0,90.6,8.75,-999.0,315.1 
2015-06-28,09:00:00,1013.885166,22.86,-999.0,86.8,-999.0,-999.0,-999.0 
2015-06-28,09:30:00,-999.0,-999.0,-999.0,-999.0,7.24,-999.0,296.8 
2015-06-28,10:00:00,1014.223805,22.53,-999.0,89.3,7.71,-999.0,299.7 
2015-06-28,11:00:00,1014.901083,22.09,-999.0,90.1,-999.0,-999.0,-999.0 
2015-06-28,11:30:00,-999.0,-999.0,-999.0,-999.0,5.25,-999.0,319.0 
2015-06-28,12:00:00,1015.239722,21.62,-999.0,93.8,-999.0,-999.0,-999.0 
2015-06-28,12:30:00,-999.0,-999.0,-999.0,-999.0,5.65,-999.0,328.5 
2015-06-28,13:00:00,1015.578361,21.08,-999.0,95.2,-999.0,-999.0,-999.0 
2015-06-28,13:30:00,-999.0,-999.0,-999.0,-999.0,3.71,-999.0,324.7 
2015-06-28,14:00:00,1016.255639,21.08,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-28,14:30:00,-999.0,-999.0,-999.0,96.9,4.37,-999.0,298.4 
2015-06-28,15:00:00,1016.255639,20.77,-999.0,97.5,3.88,-999.0,289.4 
2015-06-28,16:00:00,1016.932917,20.96,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-28,16:30:00,-999.0,-999.0,-999.0,95.9,3.98,-999.0,297.4 
2015-06-28,17:00:00,1016.594278,21.33,-999.0,93.4,-999.0,-999.0,-999.0 
2015-06-28,17:30:00,-999.0,-999.0,-999.0,-999.0,2.99,-999.0,324.3 
2015-06-28,18:00:00,1016.594278,21.36,-999.0,90.1,-999.0,-999.0,-999.0 
2015-06-28,18:30:00,-999.0,-999.0,-999.0,-999.0,2.5,-999.0,270.7 
2015-06-28,19:00:00,1016.594278,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-28,19:30:00,-999.0,19.52,-999.0,97.1,5.78,-999.0,261.2 
2015-06-28,20:00:00,1016.255639,19.69,-999.0,98.0,-999.0,-999.0,-999.0 
2015-06-28,20:30:00,-999.0,-999.0,-999.0,-999.0,1.55,-999.0,288.9 
2015-06-28,21:00:00,1015.239722,19.89,-999.0,93.8,-999.0,-999.0,-999.0 
2015-06-28,21:30:00,-999.0,-999.0,-999.0,-999.0,1.3,-999.0,231.7 
2015-06-28,22:00:00,1015.239722,21.45,-999.0,90.8,-999.0,-999.0,-999.0 
2015-06-28,22:30:00,-999.0,-999.0,-999.0,-999.0,3.44,-999.0,280.0 
2015-06-28,23:00:00,1015.239722,21.91,-999.0,86.7,3.46,-999.0,280.8 
2015-06-29,00:00:00,1015.239722,22.31,-999.0,85.5,5.03,-999.0,273.7 
2015-06-29,01:00:00,1014.562444,22.31,-999.0,86.9,2.82,-999.0,306.3 
2015-06-29,02:00:00,1015.239722,22.42,-999.0,88.0,3.9,-999.0,269.2 
2015-06-29,03:00:00,1015.578361,22.86,-999.0,87.7,5.29,-999.0,268.9 
2015-06-29,04:00:00,1015.917,22.72,-999.0,91.9,-999.0,-999.0,-999.0 
2015-06-29,04:30:00,-999.0,-999.0,-999.0,-999.0,5.04,-999.0,301.1 
2015-06-29,05:00:00,1015.578361,22.52,-999.0,88.3,4.4,-999.0,303.0 
2015-06-29,06:00:00,1015.239722,22.12,-999.0,88.6,-999.0,-999.0,-999.0 
2015-06-29,06:30:00,-999.0,-999.0,-999.0,-999.0,5.26,-999.0,305.1 
2015-06-29,07:30:00,1015.239722,21.69,-999.0,94.6,6.04,-999.0,314.7 
2015-06-29,08:00:00,1015.578361,21.75,-999.0,86.7,-999.0,-999.0,-999.0 
2015-06-29,08:30:00,-999.0,-999.0,-999.0,-999.0,5.61,-999.0,298.9 
2015-06-29,09:00:00,1015.578361,21.79,-999.0,90.4,-999.0,-999.0,-999.0 
2015-06-29,09:30:00,-999.0,-999.0,-999.0,-999.0,5.99,-999.0,296.7 
2015-06-29,10:00:00,1015.578361,21.11,-999.0,95.9,-999.0,-999.0,-999.0 
2015-06-29,10:30:00,-999.0,-999.0,-999.0,-999.0,4.58,-999.0,290.0 
2015-06-29,11:00:00,1016.255639,20.64,-999.0,99.7,-999.0,-999.0,-999.0 
2015-06-29,11:30:00,-999.0,-999.0,-999.0,-999.0,4.81,-999.0,285.7 
2015-06-29,12:00:00,1016.594278,20.64,-999.0,92.3,-999.0,-999.0,-999.0 
2015-06-29,12:30:00,-999.0,-999.0,-999.0,-999.0,6.42,-999.0,290.9 
2015-06-29,13:00:00,1017.271556,21.04,-999.0,90.6,-999.0,-999.0,-999.0 
2015-06-29,13:30:00,-999.0,-999.0,-999.0,-999.0,5.36,-999.0,303.5 
2015-06-29,14:00:00,1017.948834,21.0,-999.0,93.4,5.1,-999.0,299.5 
2015-06-29,15:00:00,1017.948834,21.53,-999.0,90.9,-999.0,-999.0,-999.0 
2015-06-29,15:30:00,-999.0,-999.0,-999.0,-999.0,3.77,-999.0,301.1 
2015-06-29,16:00:00,1018.287473,21.9,-999.0,88.9,-999.0,-999.0,-999.0 
2015-06-29,16:30:00,-999.0,-999.0,-999.0,-999.0,1.64,-999.0,290.4 
2015-06-29,17:00:00,1018.287473,22.04,-999.0,88.1,-999.0,-999.0,-999.0 
2015-06-29,17:30:00,-999.0,-999.0,-999.0,-999.0,4.51,-999.0,241.4 
2015-06-29,18:00:00,1017.948834,18.05,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-29,18:30:00,1017.948834,20.94,-999.0,93.1,5.8,-999.0,232.8 
2015-06-30,01:00:00,1015.917,22.62,-999.0,85.7,4.25,-999.0,256.3 
2015-06-30,02:00:00,1016.255639,23.7,-999.0,73.18,4.73,-999.0,277.7 
2015-06-30,03:00:00,1016.932917,23.74,-999.0,79.96,3.86,-999.0,245.1 
2015-06-30,04:00:00,1017.271556,23.46,-999.0,81.1,-999.0,-999.0,-999.0 
2015-06-30,04:30:00,-999.0,-999.0,-999.0,-999.0,4.81,-999.0,223.4 
2015-06-30,05:00:00,1017.271556,22.99,-999.0,88.6,5.19,-999.0,226.0 
2015-06-30,06:00:00,1017.271556,22.96,-999.0,95.3,-999.0,-999.0,-999.0 
2015-06-30,06:30:00,-999.0,-999.0,-999.0,-999.0,7.4,-999.0,239.5 
2015-06-30,07:00:00,1017.271556,22.62,-999.0,98.8,-999.0,-999.0,-999.0 
2015-06-30,07:30:00,-999.0,-999.0,-999.0,-999.0,8.03,-999.0,247.6 
2015-06-30,08:00:00,1017.610195,22.92,-999.0,97.7,-999.0,-999.0,-999.0 
2015-06-30,08:30:00,-999.0,-999.0,-999.0,-999.0,8.38,-999.0,253.4 
2015-06-30,09:00:00,1017.610195,22.51,-999.0,99.5,-999.0,-999.0,-999.0 
2015-06-30,09:30:00,-999.0,-999.0,-999.0,-999.0,8.53,-999.0,255.0 
2015-06-30,10:00:00,1017.271556,22.48,-999.0,97.7,-999.0,-999.0,-999.0 
2015-06-30,10:30:00,-999.0,-999.0,-999.0,-999.0,7.6,-999.0,246.8 
2015-06-30,11:00:00,1017.271556,22.21,-999.0,98.3,7.83,-999.0,244.1 
2015-06-30,12:00:00,1017.948834,22.38,-999.0,99.6,-999.0,-999.0,-999.0 
2015-06-30,12:30:00,-999.0,-999.0,-999.0,-999.0,8.3,-999.0,260.3 
2015-06-30,13:00:00,1018.287473,22.45,-999.0,100.0,-999.0,-999.0,-999.0 
2015-06-30,13:30:00,-999.0,-999.0,-999.0,-999.0,8.43,-999.0,258.9 
2015-06-30,14:00:00,1018.964751,22.48,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-30,14:30:00,-999.0,-999.0,-999.0,98.9,8.59,-999.0,263.9 
2015-06-30,15:00:00,1019.30339,22.55,-999.0,95.7,-999.0,-999.0,-999.0 
2015-06-30,15:30:00,-999.0,-999.0,-999.0,-999.0,8.59,-999.0,268.9 
2015-06-30,16:00:00,1018.964751,22.61,-999.0,95.5,-999.0,-999.0,-999.0 
2015-06-30,16:30:00,-999.0,-999.0,-999.0,-999.0,7.13,-999.0,279.8 
2015-06-30,17:00:00,1019.30339,22.85,-999.0,90.1,-999.0,-999.0,-999.0 
2015-06-30,17:30:00,-999.0,-999.0,-999.0,-999.0,7.04,-999.0,271.7 
2015-06-30,18:00:00,1018.964751,23.29,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-30,18:30:00,-999.0,-999.0,-999.0,90.6,7.74,-999.0,265.4 
2015-06-30,19:00:00,1019.30339,22.99,-999.0,-999.0,-999.0,-999.0,-999.0 
2015-06-30,19:30:00,-999.0,-999.0,-999.0,75.65,12.54,-999.0,11.41 
2015-06-30,20:00:00,1018.626112,20.69,-999.0,75.29,-999.0,-999.0,-999.0 
2015-06-30,20:30:00,-999.0,-999.0,-999.0,-999.0,4.31,-999.0,29.65 
2015-06-30,21:00:00,1017.271556,23.63,-999.0,63.63,-999.0,-999.0,-999.0 
2015-06-30,21:30:00,-999.0,-999.0,-999.0,-999.0,0.97,-999.0,303.2 
2015-06-30,22:00:00,1016.932917,23.36,-999.0,67.52,4.65,-999.0,206.4 
2015-06-30,23:00:00,1017.610195,23.29,-999.0,74.06,5.69,-999.0,196.1 
